cell_id,price
25392,48.005
25395,60
25597,71.305
25626,40
25758,40
26141,67.5
26518,71.305
27124,85
27125,85
27126,85
27127,85
27129,68.19
27497,60
27502,60
27503,60
27504,60
27505,60
27510,60
27874,70.35249999999999
27875,70.35249999999999
27876,70.35249999999999
27878,70.35249999999999
28030,68.19
28031,68.19
28258,60
28266,60
28267,60
28293,60
28416,60
28417,60
28424,60
28425,48.005
28691,60
28807,60
28815,40.9475
28823,71.5
28825,40
29063,24.975
29071,73.42
29072,67.0925
29092,34.072500000000005
29093,34.072500000000005
29094,67.5
29210,41.2275
29212,41.2275
29213,48.005
29214,48.005
29215,48.005
29217,48.005
29218,48.005
29225,48.005
29226,48.005
29227,48.005
29249,48.005
29468,40
29477,40
29478,40
29496,40
29497,60
29498,40
29499,40
29615,60
29616,60
29617,60
29618,60
29619,60
29620,60
29622,60
29627,60
29628,60
29882,54.379999999999995
29901,54.379999999999995
29902,40
29903,54.379999999999995
30019,37.275
30028,35.175
30029,37.275
30030,37.275
30035,37.6975
30082,54.379999999999995
30311,54.379999999999995
30312,35.175
30313,68.19
30314,68.19
30315,54.379999999999995
30438,60
30439,40
30440,40
30445,40
30472,40
30498,60
30729,60
30731,60
30733,60
30734,60
30735,60
30736,60
30856,48.005
30858,48.005
30864,48.005
30868,48.005
30873,48.005
30890,48.005
30891,48.005
31115,60
31116,60
31121,60
31149,70.35249999999999
31150,70.35249999999999
31151,70.35249999999999
31154,85
31156,85
31276,67.5
31277,67.5
31278,67.5
31282,67.5
31283,67.5
31286,67.5
31293,68.19
31294,68.19
31311,68.19
31312,67.5
31537,39.535
31538,39.535
31553,70.35249999999999
31554,70.35249999999999
31571,48.005
31572,48.005
31573,71.305
31574,71.305
31575,71.305
31577,71.305
31697,85
31698,48.005
31699,85
31706,38.72
31713,37.6975
31714,37.6975
31715,67.5
31998,95
31999,95
32000,95
32003,95
32004,95
32123,67.5
32125,67.5
32129,67.5
32130,67.5
32132,67.5
32137,67.5
32138,67.5
32139,67.5
32140,67.5
32162,55.915
32438,37.5
32439,37.5
32440,37.5
32441,72.19
32443,72.19
32445,72.19
32446,72.19
32447,72.19
32448,72.19
32449,40
32565,40
32566,40
32567,40
32572,40
32578,40
32579,40
32598,40
32604,40
32605,40
32844,85
32845,85
32846,85
32881,40
32882,40
32883,40
32884,40
32889,40
32891,40
32892,40
33009,60
33010,60
33014,60
33019,40
33020,40
33023,40
33051,40
33052,40
33053,40
33288,60
33324,40
33327,40
33330,40
33336,40
33337,40
33340,40
33341,40
33453,60
33457,40
33458,40
33463,40
33465,40
33494,60
33733,58.07
33781,35.175
33782,35.175
33895,49.417500000000004
33896,45.18
33897,68.19
33903,75.9
33904,49.417500000000004
33930,40
34177,40
34183,40
34213,40
34215,40
34216,40
34227,40
34228,40
34341,35.175
34342,35.175
34348,73.42
34374,85
34620,60
34654,60
34655,71.305
34661,71.305
34662,71.305
34782,71.305
34783,60
34784,60
34789,71.305
34826,71.305
34829,71.305
34976,40
35095,37.275
35111,40
35112,40
35113,40
35114,40
35261,60
35262,60
35273,60
35425,40
35426,40
35554,40
35555,40
35557,40
35561,40
35562,40
35563,40
35575,40
35577,40
35686,40
35720,85
35721,40
35733,84.155
35734,60
35735,60
35888,68.19
35889,68.19
36009,85
36014,45.18
36017,85
36020,62.1275
36023,35.175
36027,37.275
36034,37.275
36035,37.275
36036,37.275
36037,37.275
36038,37.275
36147,60
36361,85
36362,85
36363,85
36461,85
36462,85
36476,85
36477,85
36479,85
36496,85
36497,85
36506,85
36614,85
36835,85
36836,85
36837,85
36934,85
36942,85
36944,85
36950,85
36951,85
36966,85
37085,85
37318,85
37319,85
37416,85
37430,85
37431,85
37801,48.005
37802,48.005
37803,48.005
37913,40
37926,40
37927,40
37934,60
37936,60
37944,60
37945,60
38051,75.9
38052,75.9
38292,40
38293,40
38294,40
38379,68.19
38392,85
38403,92.5
38415,40.9475
38416,48.005
38417,40.9475
38418,40.9475
38434,58.07
38538,85
38540,80.05
38779,67.5
38780,67.5
38864,40.9475
38867,37.275
38879,37.5
38881,37.5
38882,38.55
38893,85
38905,85
38921,67.5
38922,67.5
38923,85
38924,85
39027,60
39028,40
39029,85
39356,40
39359,37.275
39383,85
39384,85
39402,70.35249999999999
39403,70.35249999999999
39411,70.35249999999999
39412,40
39413,85
39415,60
39417,60
39419,85
39422,85
39519,67.5
39520,67.5
39872,39.535
39874,85
39875,85
39892,67.5
39893,67.5
39894,70.35249999999999
39895,70.35249999999999
39902,70.35249999999999
39903,67.5
39909,40
39910,40
39911,40
39912,40
39913,40
39914,40
39915,40
39916,75.9
39917,75.9
39918,75.9
39920,68.19
39921,68.19
40013,48.005
40014,48.005
40082,40
40370,60
40371,60
40372,40
40410,60
40412,40
40413,40
40414,40
40416,40
40417,49.2
40418,49.2
40420,49.2
40872,37.84
40874,37.84
40875,37.84
40919,71.5
40922,71.5
40923,71.5
41024,49.417500000000004
41380,37.275
41381,37.275
41382,48.005
41383,60
41431,40.9475
41433,85
41455,67.5
41504,85
41505,85
41532,48.005
41533,48.005
41593,60
41892,40
41895,40
41896,40
41899,40
41900,40
42018,40
42019,40
42022,40
42023,40
42046,40
42137,40
42417,40
42419,40
42420,40
42421,40
42422,40
42468,60
42469,40
42470,40
42544,40
42545,40
42618,40
42942,60
42944,60
42952,24.975
42955,60
42973,60
42984,60
43004,60
43080,60
43179,60
43532,60
43672,85
43779,37.275
44061,75.9
44261,62.1275
44310,62.1275
44594,40.9475
44595,40.9475
44680,71.305
44794,68.19
44796,68.19
45130,48.005
45299,40
45331,40
45379,40
45670,62.1275
45875,60
45876,85
45923,60
46178,40
46206,40.9475
46211,38.55
46217,40
46218,70.35249999999999
46221,40
46341,85
46395,60
46429,48.005
46430,48.005
46435,60
46476,60
46477,60
46777,60
46925,37.275
46963,37.275
46987,37.275
46989,67.5
46992,67.5
46993,67.5
47292,40
47315,40
47317,40
47332,40
47346,40
47381,40
47422,40
47510,37.6975
47523,60
47524,60
47525,60
47526,60
47527,37.275
47548,49.2
47549,40.9475
47552,71.305
47555,40.9475
47556,49.2
47853,40
47880,40
47881,40
47884,40
47885,40
47894,40
47987,60
48038,37.275
48051,32.76
48052,32.76
48076,45.18
48086,48.005
48090,37.275
48091,37.275
48093,37.275
48114,40
48115,40
48118,40
48454,48.005
48469,60
48515,60
48556,60
48557,60
48621,60
48647,60
48665,60
48688,40
48691,40
48696,38.55
48778,38.72
49013,60
49014,60
49037,48.005
49227,60
49257,60
49265,45.18
49562,67.5
49585,67.5
49741,71.305
49787,40
49788,40
49795,62.1275
49819,71.5
49822,71.5
49823,71.5
49829,40.9475
50126,60
50141,85
50142,85
50146,48.005
50147,85
50148,84.155
50152,24.975
50153,24.975
50297,60
50345,60
50352,48.005
50353,60
50381,60
50390,32.76
50391,60
50707,37.6975
50713,85
50856,40
50900,60
50903,40
50904,60
50910,40
50912,40
50939,24.975
50940,24.975
50946,67.5
50948,38.55
50949,60
50950,60
50951,60
50952,67.5
51250,69.5
51257,40.9475
51264,60
51265,60
51455,85
51457,60
51458,60
51459,60
51495,60
51496,60
51502,85
51504,60
51505,60
51506,60
51507,60
51510,60
51534,60
51807,60
51808,60
51813,60
51820,60
52008,60
52010,60
52011,60
52012,60
52060,48.005
52061,48.005
52063,48.005
52064,48.005
52090,40
52364,60
52365,40
52370,40
52526,40
52531,60
52563,40
52564,40
52565,40
52580,60
52606,40
52612,40
52615,40
52616,40
52700,40
52921,85
52925,85
53080,40
53081,40
53114,37.275
53115,37.275
53131,39.535
53665,38.55
53666,38.55
53667,38.55
53732,54.379999999999995
54017,60
54018,45.18
54210,85
54211,85
54212,85
54277,85
54311,67.5
54723,73.42
54725,37.6975
54726,24.975
54759,39.535
54760,48.005
54761,35.175
54795,55
54811,73.42
54827,38.55
54828,38.55
54862,37.6975
55265,44.947500000000005
55277,38.72
55278,85
55279,57.25
55312,40
55313,40
55314,40
55319,40
55323,40
55349,40
55365,40
55382,40
55430,48.005
55828,73.42
55829,73.42
55879,40
55880,40
55881,40
55911,48.005
55913,24.975
56165,40
56393,37.84
56394,37.84
56407,37.275
56408,37.275
56410,37.275
56438,45.18
56446,37.275
56447,37.275
56449,37.275
56450,37.275
56463,37.275
56476,37.275
56492,37.275
56509,54.379999999999995
56787,54.379999999999995
56958,37.6975
56959,40.9475
57015,54.379999999999995
57044,38.55
57055,48.005
57463,85
57530,85
57531,85
57532,85
57585,32.73
57586,41.2275
57609,85
58021,80.05
58103,80.05
58104,80.05
58157,67.5
58182,62.1275
58183,62.1275
58598,48.005
58617,48.005
58650,37.275
58684,45.18
58685,45.18
58686,45.18
58758,60
58760,60
58761,60
59080,48.005
59262,70.35249999999999
59263,70.35249999999999
59264,70.35249999999999
59316,32.76
59327,32.76
59329,85
59342,70.35249999999999
59845,85
59846,97
59847,97
60250,97
60422,75.9
60426,49.417500000000004
60427,49.417500000000004
60428,49.417500000000004
60429,49.417500000000004
60483,37.275
60831,37.275
61009,37.275
61010,37.275
61011,37.275
61063,37.275
61064,37.275
61070,37.275
61531,85
61587,85
61640,44.947500000000005
61643,39.535
61644,70.35249999999999
61650,85
61658,85
61659,85
61660,85
61670,37.275
61679,37.275
62164,37.6975
62165,37.6975
62233,35.175
62238,35.175
62250,35.175
62251,35.175
62257,35.175
62536,71.305
62742,85
62793,52.43
62801,52.43
62802,52.43
62825,52.43
62826,52.43
62832,52.43
63111,37.5
63239,71.305
63240,71.305
63372,55.915
63373,55.915
63374,55.915
63375,55.915
63384,37.275
63402,55.915
63888,40
63889,40
63945,40
63946,40
63954,40
63963,40
63970,40
63971,40
63973,40
64376,72.19
64387,70.35249999999999
64389,71.5
64391,67.5
64395,37.5
64458,37.275
64459,37.275
64536,71.305
64546,71.305
64550,71.305
64826,48.005
64827,48.005
64828,48.005
64952,85
64953,85
64957,85
64958,85
64961,85
64965,85
65107,85
65124,85
65400,80.05
65401,80.05
65402,80.05
65403,80.05
65575,38.55
65604,68.19
65605,68.19
65675,85
65676,85
65679,85
65680,85
65690,85
65696,85
65697,85
65698,85
65973,54.379999999999995
65974,54.379999999999995
65975,54.379999999999995
65976,54.379999999999995
66172,85
66245,54.379999999999995
66246,85
66266,48.005
66267,48.005
66268,48.005
66271,67.5
66541,67.5
66828,37.275
66830,37.275
66836,37.275
66837,37.275
67121,37.5
67365,80.05
67393,68.19
67398,85
67687,45.18
67957,38.55
67958,38.55
67965,38.55
68489,71.305
68492,71.305
68531,37.6975
68533,68.19
68557,69.5
68820,85
69052,40
69062,37.275
69068,37.275
69115,85
69372,49.417500000000004
69476,49.417500000000004
69605,49.417500000000004
69607,49.417500000000004
69621,85
69924,40
69936,37.275
69937,37.275
70024,40
70088,69.5
70189,40
70190,40
70191,40
70473,40
70574,40
70606,40
70750,84.155
70756,40
70772,40
70773,40
71127,24.975
71128,24.975
71159,67.5
71160,67.5
71302,38.72
71683,24.975
71684,24.975
71715,24.975
71839,37.275
72140,35.175
72265,35.175
72368,85
72394,49.417500000000004
72399,73.42
72400,73.42
72401,73.42
72402,85
72439,67.5
72440,67.5
72698,48.005
72795,71.305
72823,71.305
72928,71.305
72929,71.305
72937,71.305
72957,71.305
72962,71.305
72963,71.305
72964,71.305
72977,71.305
73350,71.305
73351,71.305
73484,62.1275
73485,48.005
73486,48.005
73513,37.275
73520,37.275
73532,48.005
73910,71.305
74012,71.305
74042,71.305
74080,71.305
74086,71.305
74370,37.275
74597,40.9475
74604,40.9475
74640,40
74926,45.18
75187,85
75189,85
75190,85
75478,54.379999999999995
75519,49.417500000000004
75717,67.5
75718,67.5
75737,40
75741,85
75742,67.5
76039,49.417500000000004
76041,49.417500000000004
76137,37.275
76159,55.915
76283,52.43
76284,52.43
76285,52.43
76286,73.42
76288,73.42
76289,73.42
76290,67.5
76292,73.42
76293,37.275
76294,37.275
76300,37.275
76301,37.275
76303,37.275
76304,37.275
76305,37.275
76306,37.275
76610,85
76857,40
76858,40
76859,40
76860,40
76865,85
76866,85
76867,85
76870,85
76871,85
76873,85
76875,85
76877,85
76878,85
76936,49.417500000000004
77430,55.915
77431,55.915
77432,55.915
77438,49.417500000000004
77508,55.915
77509,55.915
77511,55.915
77755,37.275
78064,62.1275
78086,62.1275
78330,62.1275
78331,62.1275
78642,85
78906,48.005
79171,40
79715,48.005
80168,85
80752,48.005
81342,40
81488,85
81924,49.2
81928,49.2
81929,49.2
81935,49.2
82029,37.275
82395,40
82505,49.417500000000004
82507,49.417500000000004
82514,49.417500000000004
82968,48.005
83071,48.005
83080,37.275
83081,37.275
83087,37.275
83348,55.915
83539,40
83656,37.275
83657,37.275
83757,55.915
83916,48.005
83917,48.005
84221,85
84222,85
84398,40
84399,40
85095,85
85335,49.417500000000004
85518,32.76
85647,85
85648,85
85649,40
86073,37.275
86623,55.915
86624,55.915
86666,55.915
86757,67.5
87169,70.35249999999999
87290,70.35249999999999
87291,70.35249999999999
87303,69.5
87445,55.915
87712,24.975
87713,24.975
87716,24.975
87720,24.975
87780,24.975
87781,24.975
87835,67.5
87836,67.5
87837,24.975
87847,37.275
88254,40
88255,40
88258,40
88316,40
88319,32.76
88320,62.1275
88380,49.2
88646,37.275
88795,40.9475
88855,48.005
88856,40
88857,40
88858,40
88859,40
88861,40
88920,40.9475
88921,40
89076,40
89337,40.9475
89376,40
89377,45.18
89394,37.275
89396,37.275
89459,71.305
89614,34.072500000000005
89914,85
89915,45.18
89932,37.275
89934,48.005
89935,32.76
90150,40
90412,40
90413,40
90415,40
90473,34.072500000000005
90474,34.072500000000005
90475,35.175
90489,71.305
90951,37.275
90952,37.275
90953,37.275
91012,40
91013,40
91491,41.2275
91492,41.2275
91493,41.2275
91553,85
91566,68.19
91567,68.19
91920,35.175
92036,38.55
92037,38.55
92450,48.005
92451,45.18
92573,80.05
92574,80.05
92575,80.05
92988,38.72
92989,38.72
93102,38.72
93107,38.72
93138,48.005
93141,92.5
93379,70.35249999999999
93484,85
93515,85
93646,70.35249999999999
93666,40
93667,55.915
93669,40
93670,55.915
93705,70.35249999999999
93735,67.5
94044,85
94537,80.05
94679,40
94680,40
94685,48.005
94691,70.35249999999999
95203,67.5
95204,35.175
95237,40.9475
95598,40
95735,40
95757,40
95758,40
95759,40
95760,40
95993,85
95995,85
95997,85
95998,85
96121,48.005
96249,37.275
96512,40
96513,40
96514,40
96627,40
96642,40
96769,97
96771,38.55
96772,37.84
97034,48.005
97035,48.005
97036,48.005
97037,48.005
97152,49.417500000000004
97167,40
97295,85
97557,38.55
97558,38.55
97559,38.55
97674,40
97675,49.417500000000004
97817,40
97819,49.417500000000004
98079,37.275
98197,48.005
98341,48.005
98723,32.76
98870,32.76
99129,37.275
99402,45.18
99403,45.18
99660,71.305
99780,45.18
99934,40
100841,45.18
100879,37.275
100993,45.18
101174,52.43
101247,70.35249999999999
101367,75.9
101368,75.9
101520,37.275
101521,37.275
101774,68.19
101894,49.2
102047,49.2
102420,49.2
102572,54.379999999999995
103096,40
103622,75.9
103623,48.005
103871,62.1275
103872,62.1275
104524,40.9475
104525,40.9475
104928,40
105055,49.417500000000004
105209,85
105210,85
105211,85
105541,48.005
105585,37.275
106115,48.005
106270,48.005
106646,49.417500000000004
106799,68.19
106815,71.305
107050,40
107180,37.6975
107335,62.1275
107336,62.1275
107358,62.1275
107591,37.275
107877,70.35249999999999
107878,70.35249999999999
107894,40
108138,40
108446,40.9475
108447,40.9475
108448,40.9475
108690,40
108691,40.9475
108979,60
109000,56.48
109001,56.48
109002,48.005
109246,48.005
109315,49.417500000000004
109535,41.2275
109536,41.2275
109560,37.275
109561,40
109934,40
109935,40
109936,40
109938,40
109939,40
110131,49.417500000000004
110132,49.417500000000004
110133,49.417500000000004
110376,70
110377,38.55
110507,38.55
110508,38.55
110709,55.915
110711,55.915
110713,55.915
111095,38.55
111267,37.84
111303,24.975
111304,24.975
111345,37.275
111889,71.305
111892,41.2275
111893,41.2275
111894,41.2275
111895,62.1275
111935,37.84
111936,54.379999999999995
112477,60
112478,60
112479,60
112480,60
112481,60
112482,60
112523,60
112524,60
112525,60
113069,60
113104,75.9
113112,60
113113,60
113308,40
113655,44.947500000000005
113698,71.305
113699,71.305
113700,71.305
113701,71.305
114239,71.305
114240,71.305
114283,24.975
114285,54.379999999999995
114866,32.76
114868,32.76
115400,60
115401,60
115402,60
115403,60
115644,60
115987,60
115988,60
115991,60
115992,60
117769,60
119187,45.18
119541,60
119588,60
119589,60
119778,60
120175,60
120176,60
120360,45.18
120716,40
120947,60
121526,60
121527,60
121875,73.42
121876,73.42
121877,73.42
122455,60
123828,60
124207,60
127022,60
142459,73.42
144196,55
144615,70.35249999999999
145829,37.275
